"table_name","column_name","data_type","description","follow-up"
"dw_docket_entry","certificate_of_service","boolean","This field is populated with True for all filings that have the 'certificate of service' checkbox checked and FALSE if the certificate of service checkbox is not checked. This field is set to NULL for document types that do not have the certificate of service checkbox. For example: court issued documents; Petition; STIN; ATP; minute entries; etc."
"dw_docket_entry","certificate_of_service_date","date","The date/timestamp entered for when the certificate of Service occurred. The timestamp will always default to either 04:00 or 05:00 depending on daylight savings time (ET). This field should always have a value as it is a required field if the Cerificate of Service checkbox is checked in the system."
"dw_docket_entry","created_at","date","The date that the document was created."
"dw_docket_entry","date","date","This field is populated with a date/timestamp for certain types of documents that require a date to be input when adding to the docket record. For example: Order for Amended Petition; Notice of trial; Order for Filing Fee; 30 Day Notice; Order for Ratification of Petition; etc."
"dw_docket_entry","docket_entry_id","string","DAWSON generated document id."
"dw_docket_entry","docket_number","string","The docket number of the case that the document is filed on."
"dw_docket_entry","docket_numbers","string","This field is only displayed for the user for scenario "Type C" documents. Example: Order that the Letter 'S' is added to the Docket Number'.","There is an existing bug with this field. It is not getting populated on initial save, only when a clerk edits the docket entry, adds data to the field, and then saves a second time."
"dw_docket_entry","document_contents_id","string","An id for the s3 object that contains the searchable text of the docket entry."
"dw_docket_entry","document_id_before_signature","string","This is a backup document id. We always point to the docket entry id but we save backups every time before we sign. (If you sign and save you'll have two documents in s3: the ""real"" and the unsigned backup corresponding to document_id_before_signature. If you unsign and then resign and then resave you will have three documents in s3: the ""real"" one the first unsigned backup corresponding to the old document_id_before_signature and the new unsigned backup corresponding to a new document_id_before_signature.)"
"dw_docket_entry","document_storage_id","string","DAWSON generated document id used to locate the document in S3. Defaults to the docket_entry_id if not explicitly set. Allows docket entries on unconsolidated cases to edit their own S3 document separately from the group."
"dw_docket_entry","document_title","string","The title of the document"
"dw_docket_entry","document_type","string","The document type that the user selects"
"dw_docket_entry","draft_order_state","object","When an order or any PDF upload is in the drafts folder this field is populated. This field is also populated for any Order or PDF upload that has been created and then deleted/archived = TRUE. As of 2026-05-01 this field is also written by the ""Grant/Deny Motion"" workflow (replacing the legacy stamp_data column). The shape used by Grant/Deny Motion drafts: { orderType; previousDocument.docketEntryId; disposition; deniedAsMoot; deniedWithoutPrejudice; strickenFromTrialSession; jurisdiction; dueDateMessage; dueDate; filingParty; additionalOrderText[]; issueOrder; isOnLeadCase }. Legacy stamp_data rows are backfilled into this shape (including orderType=grantDenyMotion and previousDocument when resolvable).","This field needs follow-up. There is an issue with this field. Per Chris: This we were setting to ""null"" instead of NULL as a result of our changes. I'll push a fix in the next push to test."
"dw_docket_entry","edit_state","string","This is set when a user saves a paper filing for later."
"dw_docket_entry","event_code","string","The document event code. This field could be NULL if the document is in the Drafts folder on the case and a document type has not yet been assigned to the document."
"dw_docket_entry","filed_by","string","This field displays the filing party(ies) selected or typed in (ex: Amicus Brief) when filing a document or if a docket clerk edits the filed by field when editing a documents metadata. For Court related documents this is always NULL. This field remains null for the Notice of change documents that are auto-generated when a user changes their contact info."
"dw_docket_entry","filed_by_role","string","The role of the user that completed the filing. This field can be external user roles or internal or System if the document was auto-generated or if it is migrated data.","This field needs follow-up. There seems to be an issue with data in this field. Multiple records indicate that the document was filed by a docket clerk but the filed_by is an external party. This doesn't seem to be correct. Chris looked into this data and he thinks that there may have been an issue historically with this field but it seems to be corrected now. Need to determine if we should update this data so that it is more accurate?"
